customer_id,customer_name,city,membership
747,Customer_0747,Phoenix,Silver
748,Customer_0748,Los Angeles,Gold
749,Customer_0749,Los Angeles,Bronze
750,Customer_0750,Chicago,Bronze
751,Customer_0751,San Diego,Gold
752,Customer_0752,Chicago,Gold
753,Customer_0753,New York,Gold
754,Customer_0754,San Diego,Silver
755,Customer_0755,Phoenix,Gold
756,Customer_0756,Houston,Bronze
757,Customer_0757,Philadelphia,Bronze
758,Customer_0758,Houston,Bronze
759,Customer_0759,Chicago,Silver
760,Customer_0760,Philadelphia,Bronze
761,Customer_0761,Chicago,Gold
762,Customer_0762,Phoenix,Silver
763,Customer_0763,San Diego,Silver
764,Customer_0764,San Diego,Bronze
765,Customer_0765,Los Angeles,Silver
766,Customer_0766,San Antonio,Bronze
767,Customer_0767,Phoenix,Gold
768,Customer_0768,Houston,Bronze
769,Customer_0769,Chicago,Silver
770,Customer_0770,Houston,Silver
771,Customer_0771,Philadelphia,Bronze
772,Customer_0772,San Diego,Silver
773,Customer_0773,New York,Silver
774,Customer_0774,Philadelphia,Silver
775,Customer_0775,San Antonio,Gold
776,Customer_0776,San Diego,Silver
777,Customer_0777,Houston,Gold
778,Customer_0778,New York,Gold
779,Customer_0779,Los Angeles,Bronze
780,Customer_0780,San Antonio,Silver
781,Customer_0781,San Diego,Silver
782,Customer_0782,Philadelphia,Silver
783,Customer_0783,New York,Silver
784,Customer_0784,New York,Silver
785,Customer_0785,Houston,Bronze
786,Customer_0786,Phoenix,Bronze
787,Customer_0787,New York,Silver
788,Customer_0788,Philadelphia,Silver
789,Customer_0789,Phoenix,Silver
790,Customer_0790,New York,Silver
791,Customer_0791,New York,Silver
792,Customer_0792,Houston,Silver
793,Customer_0793,Philadelphia,Silver
794,Customer_0794,San Antonio,Silver
795,Customer_0795,Houston,Silver
796,Customer_0796,Los Angeles,Silver
797,Customer_0797,San Diego,Gold
798,Customer_0798,Houston,Gold
799,Customer_0799,Los Angeles,Bronze
800,Customer_0800,Houston,Silver
801,Customer_0801,New York,Gold
802,Customer_0802,Los Angeles,Silver
803,Customer_0803,Phoenix,Bronze
804,Customer_0804,San Diego,Gold
805,Customer_0805,Philadelphia,Bronze
806,Customer_0806,San Antonio,Bronze
807,Customer_0807,Phoenix,Silver
808,Customer_0808,New York,Silver
809,Customer_0809,Houston,Gold
810,Customer_0810,San Diego,Bronze
811,Customer_0811,New York,Silver
812,Customer_0812,San Diego,Bronze
813,Customer_0813,Philadelphia,Silver
814,Customer_0814,Los Angeles,Gold
815,Customer_0815,San Antonio,Gold
816,Customer_0816,San Antonio,Silver
817,Customer_0817,New York,Silver
818,Customer_0818,New York,Gold
819,Customer_0819,Philadelphia,Bronze
820,Customer_0820,San Diego,Bronze
821,Customer_0821,New York,Silver
822,Customer_0822,Philadelphia,Silver
823,Customer_0823,Chicago,Gold
824,Customer_0824,Philadelphia,Bronze
825,Customer_0825,Phoenix,Silver
826,Customer_0826,New York,Bronze
827,Customer_0827,Philadelphia,Silver
828,Customer_0828,San Diego,Silver
829,Customer_0829,San Antonio,Gold
830,Customer_0830,New York,Gold
831,Customer_0831,Chicago,Bronze
832,Customer_0832,Chicago,Silver
833,Customer_0833,Houston,Silver
834,Customer_0834,Chicago,Bronze
835,Customer_0835,San Antonio,Bronze
836,Customer_0836,San Antonio,Bronze
837,Customer_0837,San Antonio,Gold
838,Customer_0838,Chicago,Silver
839,Customer_0839,New York,Bronze
840,Customer_0840,San Diego,Silver
841,Customer_0841,Los Angeles,Gold
842,Customer_0842,Philadelphia,Bronze
843,Customer_0843,San Diego,Silver
844,Customer_0844,New York,Silver
845,Customer_0845,New York,Bronze
846,Customer_0846,New York,Silver
847,Customer_0847,Chicago,Silver
848,Customer_0848,New York,Silver
849,Customer_0849,San Antonio,Silver
850,Customer_0850,Phoenix,Gold
851,Customer_0851,San Diego,Bronze
852,Customer_0852,San Antonio,Bronze
853,Customer_0853,San Diego,Gold
854,Customer_0854,Chicago,Silver
855,Customer_0855,Los Angeles,Bronze
856,Customer_0856,San Antonio,Gold
857,Customer_0857,Chicago,Silver
858,Customer_0858,New York,Silver
859,Customer_0859,Philadelphia,Silver
860,Customer_0860,San Antonio,Gold
861,Customer_0861,San Diego,Silver
862,Customer_0862,San Diego,Silver
863,Customer_0863,New York,Silver
864,Customer_0864,San Antonio,Gold
865,Customer_0865,San Antonio,Silver
866,Customer_0866,Philadelphia,Silver
867,Customer_0867,San Antonio,Gold
868,Customer_0868,San Antonio,Gold
869,Customer_0869,Houston,Gold
870,Customer_0870,New York,Silver
871,Customer_0871,Houston,Gold
872,Customer_0872,Chicago,Bronze
873,Customer_0873,New York,Silver
874,Customer_0874,New York,Bronze
875,Customer_0875,Philadelphia,Bronze
876,Customer_0876,Phoenix,Gold
877,Customer_0877,Phoenix,Silver
878,Customer_0878,Philadelphia,Bronze
879,Customer_0879,Phoenix,Silver
880,Customer_0880,Philadelphia,Silver
881,Customer_0881,New York,Silver
882,Customer_0882,San Antonio,Gold
883,Customer_0883,Houston,Silver
884,Customer_0884,Chicago,Bronze
885,Customer_0885,San Antonio,Bronze
886,Customer_0886,Philadelphia,Gold
887,Customer_0887,New York,Bronze
888,Customer_0888,Chicago,Silver
889,Customer_0889,New York,Bronze
890,Customer_0890,Los Angeles,Gold
891,Customer_0891,New York,Bronze
892,Customer_0892,Philadelphia,Bronze
893,Customer_0893,Phoenix,Gold
894,Customer_0894,San Diego,Gold
895,Customer_0895,Philadelphia,Bronze
896,Customer_0896,Phoenix,Gold
897,Customer_0897,Phoenix,Silver
898,Customer_0898,New York,Bronze
899,Customer_0899,New York,Silver
900,Customer_0900,Phoenix,Silver
901,Customer_0901,New York,Silver
902,Customer_0902,New York,Gold
903,Customer_0903,Chicago,Bronze
904,Customer_0904,San Diego,Silver
905,Customer_0905,Houston,Gold
906,Customer_0906,Philadelphia,Gold
907,Customer_0907,Houston,Bronze
908,Customer_0908,Chicago,Gold
909,Customer_0909,Los Angeles,Bronze
910,Customer_0910,New York,Bronze
911,Customer_0911,San Antonio,Bronze
912,Customer_0912,Chicago,Bronze
913,Customer_0913,Houston,Bronze
914,Customer_0914,San Diego,Bronze
915,Customer_0915,Phoenix,Gold
916,Customer_0916,Houston,Bronze
917,Customer_0917,Phoenix,Silver
918,Customer_0918,San Antonio,Silver
919,Customer_0919,Los Angeles,Bronze
920,Customer_0920,Philadelphia,Bronze
921,Customer_0921,San Antonio,Bronze
922,Customer_0922,Phoenix,Silver
923,Customer_0923,Houston,Silver
924,Customer_0924,Chicago,Silver
925,Customer_0925,Chicago,Silver
926,Customer_0926,San Diego,Silver
927,Customer_0927,Phoenix,Gold
928,Customer_0928,Los Angeles,Gold
929,Customer_0929,Houston,Bronze
930,Customer_0930,Phoenix,Silver
931,Customer_0931,Phoenix,Bronze
932,Customer_0932,Philadelphia,Silver
933,Customer_0933,Los Angeles,Gold
934,Customer_0934,Philadelphia,Gold
935,Customer_0935,Houston,Gold
936,Customer_0936,San Diego,Bronze
937,Customer_0937,Chicago,Gold
938,Customer_0938,Chicago,Silver
939,Customer_0939,Houston,Bronze
940,Customer_0940,Phoenix,Bronze
941,Customer_0941,Philadelphia,Gold
942,Customer_0942,Houston,Gold
943,Customer_0943,San Diego,Gold
944,Customer_0944,Houston,Gold
945,Customer_0945,Chicago,Gold
946,Customer_0946,New York,Silver
947,Customer_0947,San Diego,Bronze
948,Customer_0948,Chicago,Silver
949,Customer_0949,San Diego,Silver
950,Customer_0950,Los Angeles,Gold
951,Customer_0951,New York,Bronze
952,Customer_0952,Los Angeles,Silver
953,Customer_0953,Phoenix,Bronze
954,Customer_0954,Houston,Bronze
955,Customer_0955,San Antonio,Silver
956,Customer_0956,Phoenix,Gold
957,Customer_0957,Houston,Gold
958,Customer_0958,Philadelphia,Silver
959,Customer_0959,San Diego,Bronze
960,Customer_0960,Houston,Silver
961,Customer_0961,Chicago,Bronze
962,Customer_0962,Houston,Silver
963,Customer_0963,San Antonio,Gold
964,Customer_0964,Chicago,Silver
965,Customer_0965,San Diego,Silver
966,Customer_0966,Phoenix,Silver
967,Customer_0967,Phoenix,Silver
968,Customer_0968,Los Angeles,Gold
969,Customer_0969,San Diego,Bronze
970,Customer_0970,New York,Gold
971,Customer_0971,Los Angeles,Bronze
972,Customer_0972,Houston,Gold
973,Customer_0973,Houston,Gold
974,Customer_0974,Houston,Silver
975,Customer_0975,Chicago,Silver
976,Customer_0976,Chicago,Silver
977,Customer_0977,New York,Silver
978,Customer_0978,Phoenix,Bronze
979,Customer_0979,Los Angeles,Silver
980,Customer_0980,Phoenix,Silver
981,Customer_0981,Phoenix,Silver
982,Customer_0982,Philadelphia,Gold
983,Customer_0983,Phoenix,Silver
984,Customer_0984,Philadelphia,Gold
985,Customer_0985,Phoenix,Silver
986,Customer_0986,Philadelphia,Gold
987,Customer_0987,Phoenix,Bronze
988,Customer_0988,Los Angeles,Silver
989,Customer_0989,Chicago,Bronze
990,Customer_0990,San Antonio,Silver
991,Customer_0991,Los Angeles,Gold
992,Customer_0992,Phoenix,Bronze
993,Customer_0993,Chicago,Silver
994,Customer_0994,Houston,Bronze
995,Customer_0995,Phoenix,Silver
996,Customer_0996,Philadelphia,Silver
997,Customer_0997,Phoenix,Bronze
998,Customer_0998,Los Angeles,Silver
999,Customer_0999,San Diego,Silver
1000,Customer_1000,Phoenix,Silver
